student_id|student_name|gender|date_of_birth
S2412094|Citra Andi Pratama|male|2008-12-19
S2412095|Dwi Nugraha Nugroho|male|2009-02-09
S2412096|Gita Nugraha Saputra|male|2008-04-03
S2412097|Citra Dian Perdana|male|2009-12-25
S2412098|Eka Andi Pratama|male|2009-05-22
S2412099|Hadi Dian Oktaviani|male|2009-01-20
S2412100|Joko Dian Ramadhan|male|2008-07-24
S2412101|Eka Nugraha Saputri|male|2009-05-03
S2412102|Joko Cahya Rahman|female|2008-06-05
S2412103|Hadi Nugraha Rahman|male|2008-01-27
S2412104|Hadi Fitri Putri|female|2009-09-08
S2412105|Dwi Andi Setiawan|female|2009-06-08
S2412106|Hadi Cahya Santoso|female|2008-06-07
S2412107|Budi Sari Anggraini|female|2008-05-16
S2412108|Joko Ayu Wijaya|female|2009-10-03
S2412109|Citra Ayu Wati|female|2009-01-13
S2412110|Dwi Dian Firmansyah|female|2009-08-19
S2412111|Dwi Fitri Maulana|female|2009-11-24
S2412112|Dwi Andi Cahyadi|male|2009-09-14
S2412113|Budi Lestari Pratiwi|female|2008-11-19
S2412114|Joko Andi Hartono|male|2009-06-13
S2412115|Budi Sari Perdana|male|2008-06-28
S2412116|Gita Nugraha Perdana|female|2009-02-23
S2412117|Joko Bagus Nugroho|female|2009-06-02
S2412118|Intan Andi Rahman|female|2009-12-22
S2412119|Hadi Bagus Hartono|female|2008-10-17
S2412120|Budi Sari Setiawan|male|2009-12-11
S2412121|Adi Andi Ramadhan|male|2008-07-04
S2412122|Intan Fitri Santoso|female|2009-12-01
S2412123|Gita Lestari Wati|male|2008-07-08
S2412124|Adi Cahya Rahman|female|2008-03-27
S2412125|Fajar Lestari Syahputra|female|2008-10-05
S2412126|Eka Nugraha Setiawan|female|2009-11-07
S2412127|Citra Lestari Wijaya|male|2008-02-04
S2412128|Budi Fitri Lestari|female|2009-01-16
S2412129|Hadi Cahya Saputra|female|2009-07-26
S2412130|Citra Fitri Lestari|male|2009-05-18
S2412131|Joko Dian Wijaya|male|2008-09-18
S2412132|Hadi Nugraha Wijaya|female|2009-10-05
S2412133|Dwi Hendra Rahman|male|2009-10-27
S2412134|Dwi Bagus Anggraini|male|2008-09-10
S2412135|Fajar Nugraha Santoso|female|2008-12-23
S2412136|Intan Bagus Pratama|male|2009-01-23
S2412137|Hadi Bagus Ramadhan|male|2009-07-22
S2412138|Fajar Lestari Syahputra|female|2008-01-28
S2412139|Budi Andi Putri|female|2009-08-16
S2412140|Gita Cahya Wijaya|male|2009-10-26
S2412141|Gita Andi Wati|female|2008-03-25
S2412142|Gita Sari Setiawan|male|2009-10-21
S2412143|Joko Nugraha Lestari|male|2008-12-13
S2412144|Dwi Hendra Kusuma|male|2008-03-27
S2412145|Eka Ayu Yulianti|female|2008-07-02
S2412146|Dwi Dian Hidayat|male|2009-04-09
S2412147|Adi Ayu Cahyadi|female|2008-04-05
S2412148|Fajar Bagus Putri|male|2009-08-17
S2412149|Adi Nugraha Lestari|male|2008-08-04
S2412150|Dwi Sari Putra|male|2008-03-16
S2412151|Fajar Nugraha Kusuma|female|2008-10-09
S2412152|Budi Andi Nugroho|female|2009-11-11
S2412153|Joko Andi Saputra|female|2008-02-21
S2412154|Citra Sari Wijaya|female|2008-03-19
S2412155|Joko Hendra Rahman|male|2009-10-16
S2412156|Hadi Bagus Rahman|male|2009-07-03
S2412157|Fajar Ayu Saputri|female|2008-11-28
S2412158|Joko Fitri Saputri|male|2008-11-03
S2412159|Gita Fitri Firmansyah|male|2008-12-09
S2412160|Adi Ayu Syahputra|male|2009-08-05
S2412161|Fajar Bagus Wijaya|female|2008-01-05
S2412162|Dwi Lestari Cahyadi|male|2009-07-05
S2412163|Fajar Hendra Nugroho|male|2008-04-19
S2412164|Fajar Cahya Maulana|male|2009-09-17
S2412165|Dwi Cahya Hidayat|male|2009-11-14
S2412166|Citra Lestari Firmansyah|female|2009-11-09
S2412167|Eka Hendra Saputra|male|2009-11-20
S2412168|Joko Sari Pratiwi|female|2009-02-16
S2412169|Adi Sari Perdana|female|2009-11-25
S2412170|Eka Sari Pratama|female|2009-07-23
S2412171|Dwi Nugraha Yulianti|male|2009-03-13
S2412172|Joko Cahya Saputri|female|2008-06-24
S2412173|Gita Hendra Putra|female|2008-12-28
S2412174|Dwi Sari Syahputra|male|2008-03-05
S2412175|Joko Nugraha Saputra|female|2009-07-27
S2412176|Gita Bagus Putra|female|2008-05-01
S2412177|Budi Bagus Cahyadi|male|2008-01-12
S2412178|Eka Sari Syahputra|male|2009-07-09
S2412179|Hadi Hendra Syahputra|male|2008-11-03
S2412180|Hadi Andi Perdana|male|2008-02-15
S2412181|Citra Cahya Santoso|female|2008-04-26
S2412182|Intan Ayu Firmansyah|female|2009-07-20
S2412183|Gita Hendra Lestari|male|2009-11-19
S2412184|Dwi Sari Cahyadi|male|2008-06-14
S2412185|Budi Hendra Putri|female|2009-05-19
S2412186|Joko Ayu Wijaya|female|2008-06-09
S2412187|Fajar Fitri Ramadhan|female|2008-02-27
S2412188|Intan Lestari Maulana|male|2008-03-22
S2412189|Intan Fitri Oktaviani|male|2008-09-23
S2412190|Hadi Fitri Syahputra|female|2009-04-07
S2412191|Fajar Cahya Hidayat|male|2009-03-14
S2412192|Hadi Hendra Ramadhan|female|2008-10-24
S2412193|Hadi Fitri Saputri|male|2009-04-06
S2412194|Gita Cahya Saputri|female|2009-10-27
S2412195|Budi Ayu Yulianti|male|2008-12-11
S2412196|Eka Dian Putri|male|2009-03-25
S2412197|Fajar Sari Wijaya|female|2009-03-05
S2412198|Eka Lestari Wati|male|2008-11-10
S2412199|Citra Dian Saputri|male|2009-11-28
S2412200|Fajar Fitri Pratama|male|2009-09-18
S2412201|Intan Ayu Rahman|male|2009-07-02
S2412202|Eka Nugraha Hidayat|female|2009-03-14
S2412203|Hadi Hendra Hidayat|male|2009-12-18
S2412204|Joko Ayu Pratiwi|female|2008-12-17
S2412205|Eka Andi Santoso|male|2009-02-19
S2412206|Hadi Cahya Pratiwi|male|2009-10-15
S2412207|Dwi Hendra Setiawan|male|2009-09-21
S2412208|Dwi Bagus Putri|female|2008-06-20
S2412209|Budi Lestari Rahman|female|2008-02-20
S2412210|Intan Dian Yulianti|female|2008-03-02
S2412211|Budi Ayu Wijaya|male|2008-09-19
S2412212|Gita Ayu Saputri|female|2009-11-25
S2412213|Adi Cahya Anggraini|female|2008-11-28
S2412214|Budi Andi Yulianti|male|2009-03-03
S2412215|Budi Hendra Maulana|male|2009-03-09
S2412216|Budi Cahya Kusuma|female|2009-05-27
S2412217|Citra Bagus Oktaviani|female|2009-04-11
S2412218|Hadi Lestari Cahyadi|male|2009-03-01
S2412219|Joko Andi Maulana|male|2009-02-12
S2412220|Citra Hendra Putri|male|2009-05-16
S2412221|Fajar Sari Oktaviani|male|2009-08-07
S2412222|Gita Hendra Perdana|female|2009-10-15
S2412223|Intan Fitri Maulana|female|2009-08-12
S2412224|Budi Dian Santoso|female|2008-11-21
S2412225|Joko Lestari Putri|female|2008-03-20
S2412226|Dwi Hendra Wati|male|2008-03-01
S2412227|Eka Bagus Setiawan|female|2008-11-04
S2412228|Intan Dian Rahman|female|2008-12-25
S2412229|Eka Sari Anggraini|female|2009-01-28
S2412230|Hadi Fitri Hidayat|female|2008-01-14
S2412231|Adi Dian Syahputra|female|2008-11-01
S2412232|Joko Hendra Hartono|female|2009-02-13
S2412233|Dwi Fitri Anggraini|female|2009-10-04
S2412234|Budi Lestari Perdana|male|2008-06-15
S2412235|Joko Lestari Maulana|female|2008-06-15
S2412236|Intan Dian Firmansyah|female|2009-12-13
S2412237|Eka Lestari Putra|female|2008-06-22
S2412238|Citra Sari Wijaya|male|2009-05-07
S2412239|Budi Fitri Pratiwi|male|2008-01-15
S2412240|Joko Fitri Oktaviani|male|2009-07-26
S2412241|Hadi Sari Kusuma|female|2009-09-22
S2412242|Hadi Hendra Rahman|female|2009-04-23
S2412243|Dwi Cahya Lestari|male|2008-11-24
S2412244|Gita Hendra Saputri|male|2008-01-03
S2412245|Intan Fitri Santoso|female|2008-11-08
S2412246|Eka Lestari Rahman|female|2009-06-26
S2412247|Joko Lestari Yulianti|male|2008-01-10
S2412248|Citra Nugraha Perdana|female|2008-04-27
S2412249|Gita Dian Santoso|female|2008-04-07
S2412250|Fajar Cahya Firmansyah|female|2009-07-19
S2412251|Adi Dian Pratiwi|male|2009-12-02
S2412252|Budi Fitri Maulana|male|2008-04-10
S2412253|Adi Dian Setiawan|female|2009-09-08
S2412254|Budi Lestari Kusuma|female|2009-10-22
S2412255|Adi Ayu Hartono|female|2009-03-17
S2412256|Dwi Sari Firmansyah|male|2008-02-19
S2412257|Joko Bagus Putri|female|2009-03-18
S2412258|Intan Bagus Cahyadi|male|2008-04-17
S2412259|Hadi Dian Perdana|female|2009-11-23
S2412260|Hadi Ayu Nugroho|male|2008-01-26
S2412261|Fajar Dian Kusuma|male|2008-02-16
S2412262|Citra Ayu Putri|male|2009-04-23
S2412263|Fajar Nugraha Pratama|male|2009-08-22
S2412264|Adi Cahya Ramadhan|male|2009-06-25
S2412265|Budi Hendra Ramadhan|female|2008-11-26
S2412266|Fajar Lestari Rahman|female|2009-04-24
S2412267|Eka Cahya Anggraini|male|2008-01-10
S2412268|Hadi Sari Pratama|female|2008-05-23
S2412269|Gita Fitri Wati|female|2009-09-07
S2412270|Citra Andi Wijaya|female|2009-10-06
S2412271|Budi Cahya Wijaya|male|2008-03-05
S2412272|Gita Dian Kusuma|female|2009-10-11
S2412273|Joko Hendra Syahputra|male|2008-02-07
S2412274|Hadi Andi Putra|male|2008-04-17
S2412275|Gita Sari Hartono|male|2009-08-05
S2412276|Joko Fitri Pratama|female|2008-04-16
S2412277|Hadi Lestari Santoso|male|2009-08-22
S2412278|Budi Hendra Ramadhan|female|2008-05-07
S2412279|Citra Hendra Ramadhan|male|2009-08-21
S2412280|Gita Bagus Santoso|male|2008-02-20
S2412281|Eka Bagus Pratiwi|female|2009-09-17
S2412282|Gita Sari Anggraini|female|2009-05-01
S2412283|Joko Cahya Wijaya|female|2008-07-16
S2412284|Fajar Ayu Kusuma|female|2008-05-07
S2412285|Budi Fitri Saputri|female|2008-07-21
S2412286|Joko Hendra Wati|male|2009-03-04
S2412287|Adi Lestari Nugroho|female|2008-04-12
S2412288|Gita Sari Wijaya|male|2009-02-20
S2412289|Citra Lestari Maulana|female|2009-03-11
S2412290|Intan Dian Anggraini|male|2009-09-04
S2412291|Dwi Ayu Hidayat|male|2008-05-02
S2412292|Citra Hendra Pratama|male|2008-04-16
S2412293|Joko Fitri Pratiwi|male|2009-01-15
S2412294|Joko Hendra Putra|male|2008-06-18
S2412295|Gita Dian Nugroho|female|2008-04-19
S2412296|Intan Cahya Saputra|female|2008-12-16
S2412297|Intan Lestari Anggraini|female|2008-10-10
S2412298|Gita Dian Putri|male|2009-11-22
S2412299|Budi Cahya Santoso|male|2008-06-05
S2412300|Intan Sari Saputra|female|2009-06-27
S2412301|Joko Fitri Saputra|male|2009-03-20
S2412302|Intan Dian Hidayat|female|2008-07-12
S2412303|Adi Hendra Syahputra|male|2009-05-05
S2412304|Dwi Hendra Lestari|male|2008-10-10
S2412305|Citra Ayu Saputri|female|2009-02-03
S2412306|Hadi Bagus Maulana|female|2008-03-08
S2412307|Budi Bagus Nugroho|female|2009-02-19
S2412308|Budi Fitri Saputra|male|2008-07-14
S2412309|Gita Cahya Syahputra|male|2009-04-11
S2412310|Hadi Dian Wijaya|female|2008-04-20
S2412311|Fajar Andi Cahyadi|female|2009-11-16
S2412312|Hadi Dian Firmansyah|female|2008-02-28
S2412313|Gita Hendra Hartono|male|2008-05-22
S2412314|Adi Sari Oktaviani|male|2008-05-22
S2412315|Dwi Dian Firmansyah|male|2008-10-24
S2412316|Gita Bagus Kusuma|male|2008-01-27
S2412317|Citra Dian Ramadhan|male|2009-07-07
S2412318|Eka Cahya Lestari|female|2008-05-26
S2412319|Fajar Dian Ramadhan|female|2008-03-02
